Gene name	Human gene name
Pramel1	PRAMEF18
Pramel1	PRAMEF27
Pramel1	PRAMEF26
Pramel1	PRAMEF6
Pramel1	PRAMEF4
Pramel1	PRAMEF8
Gm41381	
Chml	CHML
4930430F21Rik	
Pramel12	PRAMEF12
Pramel12	PRAMEF10
Pramel12	PRAMEF17
Pramel12	PRAMEF20
Pramel12	PRAMEF1
Pramel12	PRAMEF15
Pramel12	PRAMEF14
Pramel12	PRAMEF9
Pramel12	PRAMEF13
Pramel12	PRAMEF5
Pramel12	PRAMEF19
Pramel12	PRAMEF2
Pramel12	PRAMEF25
Pramel12	PRAMEF7
Pramel12	PRAMEF33
Pramel12	PRAMEF11
Pramel12	PRAMEF18
Pramel12	PRAMEF27
Pramel12	PRAMEF26
Pramel12	PRAMEF6
Pramel12	PRAMEF4
Pramel12	PRAMEF8
Gm44789	
Gm56862	
Gm9204	
Gm26002	RNU6-637P
	
Gm45746	
	
Wdr64	WDR64
	
Itgb1	ITGB1
Pbx3	PBX3
	
	
	
Gm32815	
Gm41311	
	
	
Gm54685	
Arf4os	
Gm43286	
Gm43744	
	
	
	
Alx3	ALX3
	
	
	
Clec3b	CLEC3B
Gm56750	
Gm49463	
	
Oog4	PRAMEF12
Oog4	PRAMEF10
Oog4	PRAMEF17
Oog4	PRAMEF20
Oog4	PRAMEF1
Oog4	PRAMEF15
Oog4	PRAMEF14
Oog4	PRAMEF9
Oog4	PRAMEF13
Oog4	PRAMEF5
Oog4	PRAMEF19
Oog4	PRAMEF2
Oog4	PRAMEF25
Oog4	PRAMEF7
Oog4	PRAMEF33
Oog4	PRAMEF11
Oog4	PRAMEF18
Oog4	PRAMEF27
Oog4	PRAMEF26
Oog4	PRAMEF6
Oog4	PRAMEF4
Oog4	PRAMEF8
	
6330576A10Rik	
	
	
Strip1	STRIP1
	
D030018L15Rik	
Gm49200	
Gm23323	
Gm37871	
Gm3671	
Ccdc7a	
Gm8686	
	
Cdcp1	CDCP1
C1galt1	C1GALT1
	
	
	
Gm33450	
Gm13043	PRAMEF12
Gm13043	PRAMEF10
Gm13043	PRAMEF17
Gm13043	PRAMEF20
Gm13043	PRAMEF1
Gm13043	PRAMEF15
Gm13043	PRAMEF14
Gm13043	PRAMEF9
Gm13043	PRAMEF13
Gm13043	PRAMEF5
Gm13043	PRAMEF19
Gm13043	PRAMEF2
Gm13043	PRAMEF25
Gm13043	PRAMEF7
Gm13043	PRAMEF33
Gm13043	PRAMEF11
Gm13043	PRAMEF18
Gm13043	PRAMEF27
Gm13043	PRAMEF26
Gm13043	PRAMEF6
Gm13043	PRAMEF4
Gm13043	PRAMEF8
	
	
Alox12e	
	
Gm49313	
	
	
	
Gm26495	
Gm26495	
Gm43961	
Kcnmb4	KCNMB4
Gm43962	
Gm26679	
Gm13040	PRAMEF12
Gm13040	PRAMEF10
Gm13040	PRAMEF17
Gm13040	PRAMEF20
Gm13040	PRAMEF1
Gm13040	PRAMEF15
Gm13040	PRAMEF14
Gm13040	PRAMEF9
Gm13040	PRAMEF13
Gm13040	PRAMEF5
Gm13040	PRAMEF19
Gm13040	PRAMEF2
Gm13040	PRAMEF25
Gm13040	PRAMEF7
Gm13040	PRAMEF33
Gm13040	PRAMEF11
Gm13040	PRAMEF18
Gm13040	PRAMEF27
Gm13040	PRAMEF26
Gm13040	PRAMEF6
Gm13040	PRAMEF4
Gm13040	PRAMEF8
Gm56083	
Mios	MIOS
	
Gm13057	PRAMEF12
Gm13057	PRAMEF10
Gm13057	PRAMEF17
Gm13057	PRAMEF20
Gm13057	PRAMEF1
Gm13057	PRAMEF15
Gm13057	PRAMEF14
Gm13057	PRAMEF9
Gm13057	PRAMEF13
Gm13057	PRAMEF5
Gm13057	PRAMEF19
Gm13057	PRAMEF2
Gm13057	PRAMEF25
Gm13057	PRAMEF7
Gm13057	PRAMEF33
Gm13057	PRAMEF11
Gm13057	PRAMEF18
Gm13057	PRAMEF27
Gm13057	PRAMEF26
Gm13057	PRAMEF6
Gm13057	PRAMEF4
Gm13057	PRAMEF8
	
	
	
	
	
Pramel20	PRAMEF12
Pramel20	PRAMEF10
Pramel20	PRAMEF17
Pramel20	PRAMEF20
Pramel20	PRAMEF1
Pramel20	PRAMEF15
Pramel20	PRAMEF14
Pramel20	PRAMEF9
Pramel20	PRAMEF13
Pramel20	PRAMEF5
Pramel20	PRAMEF19
Pramel20	PRAMEF2
Pramel20	PRAMEF25
Pramel20	PRAMEF7
Pramel20	PRAMEF33
Pramel20	PRAMEF11
Pramel20	PRAMEF18
Pramel20	PRAMEF27
Pramel20	PRAMEF26
Pramel20	PRAMEF6
Pramel20	PRAMEF4
Pramel20	PRAMEF8
	
	
	
Cnot2	CNOT2
	
	
	
	
	
Gm4491	
	
	
	
Pramel21	PRAMEF12
Pramel21	PRAMEF10
Pramel21	PRAMEF17
Pramel21	PRAMEF20
Pramel21	PRAMEF1
Pramel21	PRAMEF15
Pramel21	PRAMEF14
Pramel21	PRAMEF9
Pramel21	PRAMEF13
Pramel21	PRAMEF5
Pramel21	PRAMEF19
Pramel21	PRAMEF2
Pramel21	PRAMEF25
Pramel21	PRAMEF7
Pramel21	PRAMEF33
Pramel21	PRAMEF11
Pramel21	PRAMEF18
Pramel21	PRAMEF27
Pramel21	PRAMEF26
Pramel21	PRAMEF6
Pramel21	PRAMEF4
Pramel21	PRAMEF8
	
	
	
Bmp5	BMP5
	
Pramel22	PRAMEF12
Pramel22	PRAMEF10
Pramel22	PRAMEF17
Pramel22	PRAMEF20
Pramel22	PRAMEF1
Pramel22	PRAMEF15
Pramel22	PRAMEF14
Pramel22	PRAMEF9
Pramel22	PRAMEF13
Pramel22	PRAMEF5
Pramel22	PRAMEF19
Pramel22	PRAMEF2
Pramel22	PRAMEF25
Pramel22	PRAMEF7
Pramel22	PRAMEF33
Pramel22	PRAMEF11
Pramel22	PRAMEF18
Pramel22	PRAMEF27
Pramel22	PRAMEF26
Pramel22	PRAMEF6
Pramel22	PRAMEF4
Pramel22	PRAMEF8
	
Rpa3	RPA3
Gm17473	
Pramel23	PRAMEF12
Pramel23	PRAMEF10
Pramel23	PRAMEF17
Pramel23	PRAMEF20
Pramel23	PRAMEF1
Pramel23	PRAMEF15
Pramel23	PRAMEF14
Pramel23	PRAMEF9
Pramel23	PRAMEF13
Pramel23	PRAMEF5
Pramel23	PRAMEF19
Pramel23	PRAMEF2
Pramel23	PRAMEF25
Pramel23	PRAMEF7
Pramel23	PRAMEF33
Pramel23	PRAMEF11
Pramel23	PRAMEF18
Pramel23	PRAMEF27
Pramel23	PRAMEF26
Pramel23	PRAMEF6
Pramel23	PRAMEF4
Pramel23	PRAMEF8
Rnf43	RNF43
C79798	
Gm56755	
	
Gm35166	
Gm14280	
Gm27242	
4930449E01Rik	
Pramel25	PRAMEF12
Pramel25	PRAMEF10
Pramel25	PRAMEF17
Pramel25	PRAMEF20
Pramel25	PRAMEF1
Pramel25	PRAMEF15
Pramel25	PRAMEF14
Pramel25	PRAMEF9
Pramel25	PRAMEF13
Pramel25	PRAMEF5
Pramel25	PRAMEF19
Pramel25	PRAMEF2
Pramel25	PRAMEF25
Pramel25	PRAMEF7
Pramel25	PRAMEF33
Pramel25	PRAMEF11
Pramel25	PRAMEF18
Pramel25	PRAMEF27
Pramel25	PRAMEF26
Pramel25	PRAMEF6
Pramel25	PRAMEF4
Pramel25	PRAMEF8
Gm14282	
Gm14281	
Erv3	
Umad1	UMAD1
Tmem158	TMEM158
Lamr1-ps1	
Gm47162	
Gm25492	
Prnp	PRNP
Dnajc30	DNAJC30
Lars2	LARS2
Vps37d	VPS37D
	
	
Gm26621	
Gm26100	
Pramel26	PRAMEF12
Pramel26	PRAMEF10
Pramel26	PRAMEF17
Pramel26	PRAMEF20
Pramel26	PRAMEF1
Pramel26	PRAMEF15
Pramel26	PRAMEF14
Pramel26	PRAMEF9
Pramel26	PRAMEF13
Pramel26	PRAMEF5
Pramel26	PRAMEF19
Pramel26	PRAMEF2
Pramel26	PRAMEF25
Pramel26	PRAMEF7
Pramel26	PRAMEF33
Pramel26	PRAMEF11
Pramel26	PRAMEF18
Pramel26	PRAMEF27
Pramel26	PRAMEF26
Pramel26	PRAMEF6
Pramel26	PRAMEF4
Pramel26	PRAMEF8
Gm22545	
	
Ccdc7b	
	
	
	
	
Prn	
Gm45062	
Pramel27	PRAMEF12
Pramel27	PRAMEF10
Pramel27	PRAMEF17
Pramel27	PRAMEF20
Pramel27	PRAMEF1
Pramel27	PRAMEF15
Pramel27	PRAMEF14
Pramel27	PRAMEF9
Pramel27	PRAMEF13
Pramel27	PRAMEF5
Pramel27	PRAMEF19
Pramel27	PRAMEF2
Pramel27	PRAMEF25
Pramel27	PRAMEF7
Pramel27	PRAMEF33
Pramel27	PRAMEF11
Pramel27	PRAMEF18
Pramel27	PRAMEF27
Pramel27	PRAMEF26
Pramel27	PRAMEF6
Pramel27	PRAMEF4
Pramel27	PRAMEF8
Prnd	PRND
	
Gm16055	
Gm8428	
Gm2093	
Mlxipl	MLXIPL
Gm16043	
Gm56084	RN7SKP145
Gm56084	RN7SKP247
Gm26075	
Glcci1	GLCCI1
Ahcyl1	AHCYL1
Pramel11	PRAMEF12
Pramel11	PRAMEF10
Pramel11	PRAMEF17
Pramel11	PRAMEF20
Pramel11	PRAMEF1
Pramel11	PRAMEF15
Pramel11	PRAMEF14
Pramel11	PRAMEF9
Pramel11	PRAMEF13
Pramel11	PRAMEF5
Pramel11	PRAMEF19
Pramel11	PRAMEF2
Pramel11	PRAMEF25
Pramel11	PRAMEF7
Pramel11	PRAMEF33
Pramel11	PRAMEF11
Pramel11	PRAMEF18
Pramel11	PRAMEF27
Pramel11	PRAMEF26
Pramel11	PRAMEF6
Pramel11	PRAMEF4
Pramel11	PRAMEF8
	
	
Pramel28	PRAMEF12
Pramel28	PRAMEF10
Pramel28	PRAMEF17
Pramel28	PRAMEF20
Pramel28	PRAMEF1
Pramel28	PRAMEF15
Pramel28	PRAMEF14
Pramel28	PRAMEF9
Pramel28	PRAMEF13
Pramel28	PRAMEF5
Pramel28	PRAMEF19
Pramel28	PRAMEF2
Pramel28	PRAMEF25
Pramel28	PRAMEF7
Pramel28	PRAMEF33
Pramel28	PRAMEF11
Pramel28	PRAMEF18
Pramel28	PRAMEF27
Pramel28	PRAMEF26
Pramel28	PRAMEF6
Pramel28	PRAMEF4
Pramel28	PRAMEF8
	
	
Pramel4	PRAMEF12
Pramel4	PRAMEF10
Pramel4	PRAMEF17
Pramel4	PRAMEF20
Pramel4	PRAMEF1
Pramel4	PRAMEF15
Pramel4	PRAMEF14
Pramel4	PRAMEF9
Pramel4	PRAMEF13
Pramel4	PRAMEF5
Pramel4	PRAMEF19
Pramel4	PRAMEF2
Pramel4	PRAMEF25
Pramel4	PRAMEF7
Pramel4	PRAMEF33
Pramel4	PRAMEF11
Pramel4	PRAMEF18
Pramel4	PRAMEF27
Pramel4	PRAMEF26
Pramel4	PRAMEF6
Pramel4	PRAMEF4
Pramel4	PRAMEF8
	
Gm25560	RNU2-60P
Mapkap1	MAPKAP1
Dbi	DBI
Oxct1as	
	
	
	
	
	
Pramel61	PRAMEF12
Pramel61	PRAMEF10
Pramel61	PRAMEF17
Pramel61	PRAMEF20
Pramel61	PRAMEF1
Pramel61	PRAMEF15
Pramel61	PRAMEF14
Pramel61	PRAMEF9
Pramel61	PRAMEF13
Pramel61	PRAMEF5
Pramel61	PRAMEF19
Pramel61	PRAMEF2
Pramel61	PRAMEF25
Pramel61	PRAMEF7
Pramel61	PRAMEF33
Pramel61	PRAMEF11
Pramel61	PRAMEF18
Pramel61	PRAMEF27
Pramel61	PRAMEF26
Pramel61	PRAMEF6
Pramel61	PRAMEF4
Pramel61	PRAMEF8
Gm15632	
	
Or52ab4	
Oog3	PRAMEF12
Oog3	PRAMEF10
Oog3	PRAMEF17
Oog3	PRAMEF20
Oog3	PRAMEF1
Oog3	PRAMEF15
Oog3	PRAMEF14
Oog3	PRAMEF9
Oog3	PRAMEF13
Oog3	PRAMEF5
Oog3	PRAMEF19
Oog3	PRAMEF2
Oog3	PRAMEF25
Oog3	PRAMEF7
Oog3	PRAMEF33
Oog3	PRAMEF11
Oog3	PRAMEF18
Oog3	PRAMEF27
Oog3	PRAMEF26
Oog3	PRAMEF6
Oog3	PRAMEF4
Oog3	PRAMEF8
	
B130046B21Rik	
	
Or52ad1	
	
Gm31804	
	
Zfp507	ZNF507
	
	
	
Gm35496	
Oog2	PRAMEF12
Oog2	PRAMEF10
Oog2	PRAMEF17
Oog2	PRAMEF20
Oog2	PRAMEF1
Oog2	PRAMEF15
Oog2	PRAMEF14
Oog2	PRAMEF9
Oog2	PRAMEF13
Oog2	PRAMEF5
Oog2	PRAMEF19
Oog2	PRAMEF2
Oog2	PRAMEF25
Oog2	PRAMEF7
Oog2	PRAMEF33
Oog2	PRAMEF11
Oog2	PRAMEF18
Oog2	PRAMEF27
Oog2	PRAMEF26
Oog2	PRAMEF6
Oog2	PRAMEF4
Oog2	PRAMEF8
	
	
Gm48526	
	
Gm25968	RNU6-738P
Steap3	STEAP3
Supt4a	SUPT4H1
Gm21917	
	
Pramel29	PRAMEF12
Pramel29	PRAMEF10
Pramel29	PRAMEF17
Pramel29	PRAMEF20
Pramel29	PRAMEF1
Pramel29	PRAMEF15
Pramel29	PRAMEF14
Pramel29	PRAMEF9
Pramel29	PRAMEF13
Pramel29	PRAMEF5
Pramel29	PRAMEF19
Pramel29	PRAMEF2
Pramel29	PRAMEF25
Pramel29	PRAMEF7
Pramel29	PRAMEF33
Pramel29	PRAMEF11
Pramel29	PRAMEF18
Pramel29	PRAMEF27
Pramel29	PRAMEF26
Pramel29	PRAMEF6
Pramel29	PRAMEF4
Pramel29	PRAMEF8
	
	
	
Gm16042	
Ica1	ICA1
	
	
	
Gm22374	
Zfp1006	
Gm30159	
	
Csf1	CSF1
Pramel5	PRAMEF12
Pramel5	PRAMEF10
Pramel5	PRAMEF17
Pramel5	PRAMEF20
Pramel5	PRAMEF1
Pramel5	PRAMEF15
Pramel5	PRAMEF14
Pramel5	PRAMEF9
Pramel5	PRAMEF13
Pramel5	PRAMEF5
Pramel5	PRAMEF19
Pramel5	PRAMEF2
Pramel5	PRAMEF25
Pramel5	PRAMEF7
Pramel5	PRAMEF33
Pramel5	PRAMEF11
Pramel5	PRAMEF18
Pramel5	PRAMEF27
Pramel5	PRAMEF26
Pramel5	PRAMEF6
Pramel5	PRAMEF4
Pramel5	PRAMEF8
	
	
	
Or52s19	
	
Ier2	IER2
Pramel30	PRAMEF12
Pramel30	PRAMEF10
Pramel30	PRAMEF17
Pramel30	PRAMEF20
Pramel30	PRAMEF1
Pramel30	PRAMEF15
Pramel30	PRAMEF14
Pramel30	PRAMEF9
Pramel30	PRAMEF13
Pramel30	PRAMEF5
Pramel30	PRAMEF19
Pramel30	PRAMEF2
Pramel30	PRAMEF25
Pramel30	PRAMEF7
Pramel30	PRAMEF33
Pramel30	PRAMEF11
Pramel30	PRAMEF18
Pramel30	PRAMEF27
Pramel30	PRAMEF26
Pramel30	PRAMEF6
Pramel30	PRAMEF4
Pramel30	PRAMEF8
Gm534	
Nacc1	NACC1
Pramel31	PRAMEF12
Pramel31	PRAMEF10
Pramel31	PRAMEF17
Pramel31	PRAMEF20
Pramel31	PRAMEF1
Pramel31	PRAMEF15
Pramel31	PRAMEF14
Pramel31	PRAMEF9
Pramel31	PRAMEF13
Pramel31	PRAMEF5
Pramel31	PRAMEF19
Pramel31	PRAMEF2
Pramel31	PRAMEF25
Pramel31	PRAMEF7
Pramel31	PRAMEF33
Pramel31	PRAMEF11
Pramel31	PRAMEF18
Pramel31	PRAMEF27
Pramel31	PRAMEF26
Pramel31	PRAMEF6
Pramel31	PRAMEF4
Pramel31	PRAMEF8
Or52e19b	
Mir142b	
Mir142	MIR142
Rpl17-ps9	
Cep112	CEP112
Gm56387	
Pramel15	PRAMEF12
Pramel15	PRAMEF10
Pramel15	PRAMEF17
Pramel15	PRAMEF20
Pramel15	PRAMEF1
Pramel15	PRAMEF15
Pramel15	PRAMEF14
Pramel15	PRAMEF9
Pramel15	PRAMEF13
Pramel15	PRAMEF5
Pramel15	PRAMEF19
Pramel15	PRAMEF2
Pramel15	PRAMEF25
Pramel15	PRAMEF7
Pramel15	PRAMEF33
Pramel15	PRAMEF11
Pramel15	PRAMEF18
Pramel15	PRAMEF27
Pramel15	PRAMEF26
Pramel15	PRAMEF6
Pramel15	PRAMEF4
Pramel15	PRAMEF8
Usp17lc	
	
	
Ccl27b	CCL27
Gm56765	
Gm56388	
	
2310068J16Rik	
Gm56389	
Gm29129	
	
	
	
4933429O19Rik	
Gm38285	
Or52s6	
Il11ra2	IL11RA
Gm56700	
	
Or51l14	
Gm56707	
Tshz3	TSHZ3
Fyco1	FYCO1
C1ql2	C1QL2
Trmt1	TRMT1
	
	
Marco	MARCO
Gm48913	
Gm37452	
Gm20732	
Lcmt1	LCMT1
	
	
	
	
Gm56745	
Gm21955	
Gm12395	
Mir6977	
Gm49985	
Ccl19	CCL19
Atl2	ATL2
	
8430426J06Rik	
	
Gm31393	
Gm13407	
Gm38340	
Gm13406	
Or52d13	
Rassf2	RASSF2
E230020A03Rik	
Cd84	CD84
Gm37827	
Ccl21a	CCL21
Or52ae7	
	
	
Gm56390	
Gm56391	
Or51af1	
	
Gm56706	
	
	
	
	
	
Aqp8	AQP8
	
	
	
	
	
	
Spata31f1e	SPATA31F1
1700027A07Rik	
Spata31f1a	SPATA31F1
Spata31f3	SPATA31F3
	
	
Xcr1	XCR1
	
	
	
	
A730060N03Rik	
Gm2774	
Gm41325	
Ccr1	CCR1
Or51ag1	
Slamf6	SLAMF6
	
	
Gm32729	
Or51aa5	
	
Ccr1l1	CCR1
Phf24	PHF24
Or51aa2	
Ccr3	CCR3
Or51ab3	
Gm6552	
	
Ccr2	CCR2
Hnrnpll	HNRNPLL
	
Zkscan2	ZKSCAN2
	
	
Gm10398	
Ccr5	CCR5
Gm41183	
	
Or51ah3	
	
Gm13930	
Or4k51	
2010315B03Rik	
	
Ube3a	UBE3A
	
Or4k52	
	
	
Ly6f	LY6S
Tbl2	TBL2
Gm43233	
Or4f7	OR4F29
Or4f7	OR4F16
Or4f7	OR4F21
Or4f7	OR4F3
	
Gm15986	
Hipk1	HIPK1
Gm27177	
Olfr1304-ps1	
Gm28116	
Gm26421	
Gm3454	
Mir421	
Mir374b	MIR374B
Mir374c	MIR374A
Gm55590	
Gm28113	
Gm29517	
Or4f7d-ps1	
Gm9159	
Gm3142	
Gm55591	
Or4f56	
Gm55592	
	
Gm55593	
Tcaim	TCAIM
Zcchc13	ZCCHC13
9030619P08Rik	
B4galt3	B4GALT3
	
Gm14874	
Nxph1	NXPH1
Gm9005	
Gm14831	
Or4f14	
Ly6l	LY6L
	
	
	LY6L
Gm13928	
Ly6h	LY6H
Or4f14b	
	
Gm22215	RNU6-153P
Gm35736	
Gm23125	RNU6-205P
Galm	GALM
4930455B14Rik	
Gm5110	
Gm18421	
Or4f57	
Gm2691	
Gm43960	
Gm26058	
Gm56087	
Gm5401	
Tia1	TIA1
Slc23a2	SLC23A2
Gm9009	
Gspt2	GSPT2
Gm5402	
Zxdb	
Gm56126	
Zfp445	ZNF445
Gm39526	
Gm7061	
Gm14830	
Dnajb5	DNAJB5
Gm55655	RN7SKP101
Rpl13-ps5	
Rpl31-ps16	
Zxda	
	
Gm5231	
Gm55781	
Gm55782	
	
Six3	SIX3
Bcl7b	BCL7B
Gm371	
Gpihbp1	GPIHBP1
Spin4	SPIN4
Gm14798	
Gm55783	
Zfx	ZFY
Gm55784	
Gm55785	
Gm54532	
Gm54533	
Gm28528	
Six2	SIX2
CJ186046Rik	
Gm4832	
4932415M13Rik	
Tgif2-ps2	
Ppox	PPOX
Zfp41	ZFP41
	
Gm50433	
4930526A20Rik	
Gm47140	
Zkscan7	ZKSCAN7
	
Tuba-rs1	
Gm31227	
	
Gm8373	
	
Spata31g1	SPATA31G1
Gm8437	
	
Phf8l	
	
Phf8l	
	
Gm9320	
Gm30531	
Gm56127	
	
Gm47145	
	
Zfp105	ZNF35
Gm46519	
Gm7644	
2810039B14Rik	
Vcp	VCP
Gm14052	
Or4f15	OR4F15
Cox7c-ps1	
Gm7708	
	
Rps2-ps9	
	
	
	
Gm55815	
Gm49344	
Sox8	SOX8
Gm46203	
Gm5219	
Gm48403	
Gm26579	
	
	
	
Gm13929	
Myrfl	MYRFL
	
Or4f6	OR4F6
Gm35164	
Baz1b	BAZ1B
Gm2559	
	
Or4f58	
Prkn	PRKN
Gm49177	
Gm47146	
	
1110059G10Rik	KIAA1143
Gm2803	
	
Or4f59	
Eif2s3x	
Gm4824	
	
Tmem230	TMEM230
Limd1	LIMD1
	
	
A530076I17Rik	
Gm18003	
	
4930555K19Rik	
Ufc1	UFC1
4930555K19Rik	
	
Gm52147	
Gm2267	
Gm56751	
Gm26782	
	
Gm49036	
	
Gm18095	
Gm49494	
Or4f60	
Gm48121	
Lats1	LATS1
Or4f61	
Or51q1b-ps1	
Sacm1l	SACM1L
Rpl23a-ps14	
Cep112it	
Pcna	PCNA
Fancg	FANCG
Tspoap1	TSPOAP1
Klhl15	KLHL15
Mapk8ip3	MAPK8IP3
Gm8221	
	
Gm5476	
	
	
	
Zc3h12d	ZC3H12D
Gm8444	
	
	
	
Gm56195	
Cyp2d67-ps	
Fzd9	FZD9
1700109G14Rik	
	
Gm6723	
	
9430007M09Rik	
Fkbp6	FKBP6
Gm8000	
Tab2	TAB2
	
Gm28023	
Gm17271	
Gm25151	
	
Gm20045	
Gm18930	
Dedd	DEDD
Gm49415	
Gm23788	
Gm5417	
Gm43149	
Or51ac3	
Gm4825	
Gm43387	
Olfml3	OLFML3
	
	
Cds2	CDS2
Gm28114	
Gm30556	
Hs3st4	HS3ST4
Gm34593	
Gm34593	
Gm44562	
Gm34646	
Gm25759	
Gm44559	
Gm44560	
Gm44830	
Gm53002	
Gm15339	
Taar8a	TAAR8
Gm37719	
Gm23168	
Gm19901	
Taar8b	TAAR8
Or52z12	
Gm34646	
Gm37696	
Taar8c	TAAR8
Rap2b	RAP2B
9030619P08Rik	
	
Taar9	TAAR9
	
Gm8349	
Rev3l	REV3L
Gm36953	
	
Zfp536	ZNF536
S100a11	S100A11
	
Gm29950	
Stoml2	STOML2
S100a10	S100A10
	
Mir7673	
Gm5400	
Gm14826	
Gm14825	
	
Gm5541	
Gm38207	
Tdpoz2	SPOP
	
Tdpoz1	SPOP
Nfix	NFIX
	
Gm55943	
Tdpoz6	
	
Gm18433	
Gm15217	
Gm38086	
Gm5852	
Gm5773	SPOP
Chd1l	CHD1L
	
	
1700006F04Rik	
Gm10863	
Gm15222	
	
	
	
Slc6a20b	SLC6A20
	
	
	
Gm49046	
Gm56759	
6720469O03Rik	
Gm44806	
Gm44882	
Gm44883	
Gm22302	
Gm44829	
A230103L15Rik	
Gm25499	SNORD115-47
Gm25499	SNORD115
Gm24966	
Trim50	TRIM50
Gm22496	SNORD115-47
Gm22496	SNORD115
	
Gm25648	
	
Or52a24	
	
4930556M19Rik	
4930556J02Rik	
Gm24306	
Gm25934	
Gm25156	
Gm26488	
Gm24220	
Gm24653	
Or52ae9	
Atp9a	ATP9A
Gm24969	
Gm24417	
Gm25121	
Gm24657	
Gm26230	
Or51l4	
	
Nsun5	NSUN5
Mfsd4b2	
	
Nit1	NIT1
Slc6a20a	SLC6A20
Gm23922	
Gm25314	
Gm26096	
Or52a5b	OR52A5
Gm22996	
Mfsd4b3-ps	
Gm26499	
Atosb	ATOSB
Or52a5	OR52A5
Uri1	URI1
	
Mfsd4b3-ps	
	
	
	
Mfsd4b5	MFSD4B
Nrg3os	
Gm43075	
Fmo5	FMO5
	
	
Pom121	POM121
Pom121	POM121C
Lyl1	LYL1
C87436	C2orf42
Gm17120	
Axin2	AXIN2
Gm47173	
Gm47171	
Gm17200	
Ccr9	CCR9
Prkab2	PRKAB2
Dand5	DAND5
Mfsd4b1	MFSD4B
Gadd45gip1	GADD45GIP1
Gm16741	
Rad23a	RAD23A
Gm21154	
Gm10052	
Gm48839	
Lztfl1	LZTFL1
Gm8055	
Pfdn2	PFDN2
	
	
Zbtb24	ZBTB24
Mir7033	
	
Hip1	HIP1
Pde4dip	PDE4DIP
	
	
	
	
Gm11670	
	
Gm11668	
Gm24149	
Gm37154	
E030025P04Rik	
Klhdc9	KLHDC9
	
	
Gm11658	
	
Nf2	NF2
1700087M22Rik	
Pvt1	
Mical1	MICAL1
Gm37097	
Nectin4	NECTIN4
Calr	CALR
Gm28583	
Gm6819	
Gm5591	C2orf78
	
4930521O11Rik	
Ldlrad2	LDLRAD2
Gm20749	
Gm29086	
Gm56400	RNU6-1195P
Gm21115	
Gm21122	
Gm29085	
	
Gm24797	
Usp48	USP48
Gm21129	
	
	
Gm21136	
Gm21152	
Gm56401	RNU6-1195P
Gm28451	
4933402J15Rik	
Gm1982	
Gm9226	
Gm56402	RNU6-1195P
	
Gm29258	
2610318M16Rik	
Gm5114	C2orf78
Gm56403	
Farsa	FARSA
Zfp619	
Gm44573	
Gm17983	
Gm2058	
	
Gm26327	
Gm2021	
Gm9230	
Gm37302	
Gm38199	
Gm28720	
Gm28719	
Ptdss2	PTDSS2
Pcbp1	PCBP1
	
	
Gm56098	
	
Gm44369	
	
Asprv1	ASPRV1
	
Mxd1	MXD1
	
	
	
	
	
	
Gm32455	
	
	
	
	
Gm44292	
	
Snrnp27	SNRNP27
Arhgap30	ARHGAP30
Gm30439	
Gm17020	
Gm17021	
Mir7069	
Syce2	SYCE2
Cxcr6	CXCR6
Mmp10	
Gm44214	
Gmcl1	GMCL1
Gmcl1	GMCL2
Usf1	USF1
Gcdh	GCDH
	
	
	
Mmp8	MMP8
	
	
1810041H14Rik	
	
Mhrt	
Mmp27	MMP27
Gm42731	
Ccl26	
Ccl24	CCL24
Klf1	KLF1
Anxa4	ANXA4
Katnip	KATNIP
Mmp1a	MMP1
Gm43123	
Dnase2a	DNASE2
Jrkl	JRKL
Rhbdd2	RHBDD2
Gm26189	
5330432J10Rik	
Phxr4	
Gm47089	
Ccdc82	CCDC82
	
	
Gm56767	
	
	
Tstd1	TSTD1
	
F11r	F11R
	
	
Gm15607	
Ip6k2	IP6K2
Rap1gap	RAP1GAP
Gm48977	
Mast1	MAST1
Por	POR
	
	
	
	
	
	
	
Gm56766	
Gm30108	
	
	
	
Gm56758	
	
	
	
Usp21	USP21
Gm23034	
	
	
Nckipsd	NCKIPSD
Gm35281	
Mir7225	
Gm31305	
Gm15999	
Sec22b	SEC22B
	
	
	
	
	
	
4930505G20Rik	
	
	
	
	
	
Gm37714	
	
	
Celsr3	CELSR3
	
Gm4861	
	
	
	
Gm55395	
Gm27198	
Ddit4l	DDIT4L
Gm30946	
Gm42610	
Gm25080	
Mir6380	
H2az1	H2AZ1
Gm55165	
Gm45886	
Muc5b	MUC5B
Gm45448	
Apela	
Smim31	SMIM31
Gm45445	
Gm48810	
Gm55340	
	
Gm7619	
Capn8	CAPN8
Snord71	SNORD71
	
Gm25321	
Phlpp2	PHLPP2
	
Gm44153	
	
Gm44152	
	
Aup1	AUP1
	
	
	
Gm16061	
Prokr2	PROKR2
	
	
Smpd2	SMPD2
Tmem120a	TMEM120A
	
	
	
	
	
Gm49304	
	
Gm49048	
Gm42607	
Gm42608	
Gm25404	
	
Spopfm3	SPOP
	
	
BC021767	
Gm16349	
	
Marveld3	MARVELD3
Tollip	TOLLIP
	
Gm49042	
Gm14095	
	
Mir7004	
Sall4	SALL4
Selenbp2	SELENBP1
	
	
Gm31456	
Tat	TAT
Ppil6	PPIL6
Mir7034	
Styxl1	STYXL1
Gm56134	
Tmem89	TMEM89
Gm45888	
	
